@relation D31.txt-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.Standardize

@attribute f1 numeric
@attribute f2 numeric
@attribute label {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
-0.351446,1.501324,22
-0.454116,1.428065,22
-0.329781,1.41171,22
-0.457569,1.3146,22
-0.478292,1.337429,22
-0.309373,1.457369,22
-0.173108,1.445784,22
-0.413613,1.390243,22
-0.409217,1.187165,22
-0.387553,1.275415,22
-0.2673,1.409665,22
-0.384413,1.209312,22
-0.261649,1.356511,22
-0.37311,1.666921,22
-0.447208,1.537442,22
-0.176562,1.375251,22
-0.27358,1.534034,22
-0.348306,1.563678,22
-0.310001,1.202498,22
-0.143594,1.458731,22
-0.50027,1.71735,22
-0.504038,1.438969,22
-0.272324,1.151728,22
-0.338573,1.315963,22
-0.315967,1.581397,22
-0.523504,1.281889,22
-0.245636,1.562656,22
-0.502154,1.457369,22
-0.367772,1.36571,22
-0.457569,1.333341,22
-0.331351,1.309148,22
-0.27358,1.547323,22
-0.348934,1.365029,22
-0.462279,1.359236,22
-0.442813,1.40251,22
-0.375308,1.262127,22
-0.477664,1.443398,22
-0.364947,1.461117,22
-0.44501,1.548345,22
0.023754,1.415458,22
-0.297442,1.450213,22
-0.309373,1.436243,22
-0.401054,1.457709,22
-0.490537,1.447146,22
-0.488339,1.43965,22
-0.156153,1.178305,22
-0.274522,1.533012,22
-0.22146,1.580374,22
-0.2965,1.277119,22
-0.556785,1.393651,22
-0.37468,1.442035,22
-0.417381,1.428406,22
-0.475152,1.55073,22
-0.341713,1.458731,22
-0.351132,1.322437,22
-0.282057,1.577308,22
-0.345166,1.312896,22
-0.352388,1.246453,22
-0.325072,1.322437,22
-0.442499,1.484968,22
-0.361493,1.324822,22
-0.288965,1.356851,22
-0.379076,1.537101,22
-0.393832,1.406599,22
-0.395716,1.350377,22
-0.304977,1.508138,22
-0.362121,1.701336,22
-0.486769,1.450895,22
-0.44658,1.454983,22
-0.363063,1.54153,22
-0.253172,1.454302,22
-0.399484,1.303696,22
-0.361493,1.40251,22
-0.301838,1.397399,22
-0.281115,1.28223,22
-0.217378,1.365029,22
-0.184725,1.353103,22
-0.448464,1.426702,22
-0.502468,1.616152,22
-0.454744,1.484968,22
-0.47892,1.589234,22
-0.298384,1.333341,22
-0.49713,1.201135,22
-0.357725,1.272349,22
-0.536691,1.399443,22
-0.476408,1.389903,22
-0.268556,1.386495,22
-0.446266,1.507457,22
-0.407647,1.602863,22
-0.402624,1.353444,22
-0.308431,1.544938,22
1.050453,1.5831,23
1.170391,1.612404,23
1.274945,1.620581,23
0.96411,1.458391,23
1.184206,1.502005,23
1.122981,1.781068,23
1.157832,1.488376,23
1.047941,1.687366,23
1.184834,1.41171,23
1.071489,1.526197,23
1.203987,1.452598,23
1.095037,1.386495,23
1.2335,1.713262,23
1.358776,1.6383,23
1.04072,1.443398,23
1.154379,1.499279,23
1.63633,1.42125,23
1.230047,1.473383,23
1.278399,1.3422,23
0.995507,1.378658,23
1.187346,1.55073,23
1.225023,1.728254,23
1.283422,1.691454,23
1.152495,1.367414,23
1.105399,1.594345,23
1.16788,1.470998,23
1.069919,1.584122,23
1.153751,1.54596,23
1.118585,1.64784,23
0.90571,1.665558,23
1.258618,1.696565,23
0.999275,1.490761,23
1.193312,1.812416,23
1.064582,1.876815,23
1.290016,1.616833,23
1.008694,1.524494,23
1.106968,1.549027,23
1.233186,1.529945,23
1.100061,1.53199,23
1.236012,1.681914,23
1.127063,1.581737,23
1.06521,1.713262,23
1.031928,1.692136,23
1.274631,1.718373,23
1.221255,1.571856,23
1.263328,1.465546,23
0.885302,1.795379,23
1.21215,1.885333,23
1.009636,1.683618,23
1.121411,1.715987,23
1.155321,1.660788,23
1.025021,1.537782,23
1.326437,1.760624,23
1.173845,1.589574,23
1.300063,1.713602,23
1.166938,1.616492,23
1.333972,1.58753,23
1.15846,1.539486,23
1.18452,1.478835,23
1.205557,1.508138,23
1.272747,1.472702,23
1.121725,1.679529,23
1.141192,1.770505,23
1.150611,1.77732,23
1.045743,1.56436,23
1.31639,1.793675,23
1.197393,1.750061,23
1.10791,1.480198,23
1.034754,1.625352,23
0.95626,1.52279,23
1.200847,1.581737,23
1.18609,1.618196,23
1.114818,1.416139,23
1.201475,1.66147,23
1.248257,1.604567,23
1.518904,1.801853,23
1.309168,1.65261,23
1.258932,1.463502,23
1.228791,1.630463,23
0.970389,1.611722,23
1.195509,1.192957,23
1.113876,1.520746,23
1.219058,1.48122,23
1.262072,1.68941,23
1.186404,1.594004,23
1.415606,1.471339,23
1.193312,1.499279,23
1.003985,1.47645,23
1.073687,1.559589,23
1.102887,1.16672,23
1.16317,1.514612,23
1.180125,1.82366,23
1.024393,1.558567,23
1.082478,1.440672,23
1.022195,1.478494,23
1.178241,1.653633,23
1.047313,1.522449,23
1.099433,1.720758,23
1.146843,1.463502,23
1.028161,1.555501,23
1.357207,0.86585,24
1.274317,0.795318,24
1.356579,0.641646,24
1.361602,0.701275,24
1.430049,1.008619,24
1.417804,0.717971,24
1.448887,0.661749,24
1.439154,0.644031,24
1.394884,0.790888,24
1.406501,0.714222,24
1.392686,0.772488,24
1.310424,0.907761,24
1.178555,0.688667,24
1.303203,0.65732,24
1.385464,0.716608,24
1.414664,0.622224,24
1.48468,0.769081,24
1.299749,0.785436,24
1.417804,0.53704,24
1.341508,0.622564,24
1.366312,0.826325,24
1.3346,0.802814,24
1.349985,0.745911,24
1.495356,0.947968,24
1.347473,0.738074,24
1.420002,0.690371,24
1.360346,0.541128,24
1.480913,0.724104,24
1.199277,0.654253,24
1.272119,0.591557,24
1.356265,0.73603,24
1.377929,0.60655,24
1.403361,0.522729,24
1.391744,0.70843,24
1.289702,0.869939,24
1.444806,0.504329,24
1.277771,0.388479,24
1.232872,0.874369,24
1.312936,0.667882,24
1.299121,0.705363,24
1.519218,0.687645,24
1.499751,0.802814,24
1.295353,0.73637,24
1.337112,0.718311,24
1.326751,0.78237,24
1.319844,0.656297,24
1.419374,0.788844,24
1.133342,0.882887,24
1.448573,0.512847,24
1.508856,0.80111,24
1.333972,0.797362,24
1.433189,0.766355,24
1.239466,0.586106,24
1.362544,0.574861,24
1.35909,0.67129,24
1.252339,0.902309,24
1.423769,0.738415,24
1.435072,0.701275,24
1.294412,0.673675,24
1.372277,0.630401,24
1.271491,0.890383,24
1.435386,0.552373,24
1.353439,0.811332,24
1.376359,0.783392,24
1.415292,0.775896,24
1.426281,0.675719,24
1.479343,0.661068,24
1.307912,0.726148,24
1.182636,0.829732,24
1.408698,0.66686,24
1.457051,0.772829,24
1.293784,0.658682,24
1.403675,0.795658,24
1.4357,0.817806,24
1.246059,0.7224,24
1.514822,0.814058,24
1.360346,0.915257,24
1.549673,0.846428,24
1.391116,0.782029,24
1.341194,0.595987,24
1.556581,0.647097,24
1.444178,0.781688,24
1.349357,0.609276,24
1.279655,0.618816,24
1.192056,0.803495,24
1.457679,0.658342,24
1.436328,0.431071,24
1.354381,0.640964,24
1.605561,0.711837,24
1.406815,0.807584,24
1.551243,0.631424,24
1.414664,0.69923,24
1.338996,0.644712,24
1.387034,0.612342,24
1.314506,0.815421,24
1.337426,0.915938,24
1.449829,1.023611,24
1.299749,0.812695,24
1.166938,0.75,24
1.225651,0.794636,24
0.81089,-1.863448,25
0.751549,-1.675021,25
0.730826,-1.63277,25
0.852335,-1.617777,25
0.611516,-1.683539,25
0.495659,-1.640607,25
0.879023,-1.786101,25
0.692521,-1.486253,25
0.650135,-1.724769,25
0.843543,-1.891729,25
0.627842,-1.686947,25
0.762852,-1.744531,25
0.692835,-1.76225,25
0.747153,-1.849819,25
0.643227,-1.84096,25
0.795191,-1.637881,25
0.699743,-1.648103,25
0.810262,-1.855611,25
0.456726,-1.619822,25
0.581374,-1.757479,25
0.744327,-1.582341,25
0.731454,-1.634814,25
0.736478,-1.65117,25
0.847625,-1.849819,25
0.849509,-1.867878,25
0.743699,-1.671614,25
0.55971,-1.693762,25
0.671485,-1.545882,25
0.741187,-1.741805,25
0.739618,-1.63311,25
0.609946,-1.815064,25
0.65453,-1.756457,25
0.618737,-1.861745,25
0.808378,-1.583022,25
0.7864,-1.746576,25
0.650763,-1.783375,25
0.765364,-1.629022,25
0.643227,-1.962943,25
0.928317,-1.625274,25
0.748409,-1.845049,25
0.625017,-1.66071,25
0.603038,-1.814382,25
0.751235,-1.740442,25
0.935852,-1.740442,25
0.78012,-1.606874,25
0.795505,-1.831078,25
0.687184,-1.930914,25
0.693463,-1.67468,25
0.671485,-1.727835,25
0.630354,-1.584726,25
0.891268,-1.647762,25
0.820937,-1.708754,25
0.741187,-1.682177,25
0.797389,-1.79019,25
0.852021,-1.522371,25
0.804924,-1.520327,25
0.821879,-1.657303,25
0.700371,-1.917285,25
0.870859,-1.704665,25
0.861754,-1.771449,25
0.85673,-1.661392,25
0.725803,-1.680814,25
0.704766,-1.84096,25
0.671485,-1.669229,25
0.697231,-1.536682,25
0.491577,-1.712843,25
0.701313,-1.763613,25
0.700057,-1.819153,25
0.728001,-1.756798,25
0.707906,-1.736694,25
0.65924,-1.862426,25
0.746525,-1.719317,25
0.792051,-1.667184,25
0.465517,-1.46615,25
0.857358,-1.765657,25
0.696289,-1.500223,25
0.79111,-1.66514,25
0.888756,-1.768724,25
0.945585,-1.425943,25
0.547465,-1.753731,25
0.77855,-1.931596,25
0.753119,-1.65151,25
0.755002,-1.711139,25
0.698801,-1.814042,25
0.80618,-1.544519,25
0.894407,-1.778946,25
0.974157,-1.592904,25
0.758456,-1.647762,25
0.692835,-1.637881,25
0.68216,-1.737717,25
0.80775,-1.755094,25
0.771329,-1.5912,25
0.748723,-1.703302,25
0.748095,-1.736354,25
0.613086,-1.650488,25
0.686242,-1.608577,25
0.680276,-1.568711,25
0.753119,-1.671614,25
0.661124,-1.975551,25
0.616225,-1.708754,25
0.839148,-0.040509,26
0.908222,-0.098093,26
0.84009,-0.273232,26
1.206812,-0.253469,26
0.789226,-0.168966,26
0.686556,-0.134552,26
0.77855,-0.37886,26
0.711988,-0.157381,26
0.968191,0.040246,26
0.764422,-0.1659,26
0.93805,-0.042553,26
0.840404,-0.128759,26
0.702255,-0.162833,26
0.859556,-0.25381,26
0.827845,-0.255173,26
0.684672,-0.25381,26
0.813402,-0.063338,26
0.678078,-0.229958,26
0.782946,-0.269824,26
0.846055,-0.066064,26
0.904454,-0.208832,26
0.919839,-0.201336,26
0.8583,-0.191796,26
0.713244,-0.217351,26
0.86301,-0.140004,26
0.791423,-0.172033,26
0.706336,-0.167603,26
0.882162,-0.103545,26
0.672113,0.03309,26
0.836636,-0.291972,26
0.849509,-0.169988,26
0.862696,-0.128759,26
1.019683,-0.149204,26
0.877139,-0.271528,26
0.678078,-0.250402,26
0.891582,-0.113085,26
0.843543,-0.104908,26
0.684044,-0.259261,26
0.845741,-0.260965,26
0.532394,0.006854,26
0.886244,0.098512,26
0.909164,0.187444,26
0.866777,-0.112745,26
0.933654,-0.038123,26
0.895349,-0.110019,26
0.919525,-0.046301,26
0.808064,-0.144774,26
0.886244,-0.311394,26
0.727687,-0.157722,26
0.727373,0.022528,26
1.032556,-0.242565,26
0.814658,-0.258239,26
0.73428,-0.192477,26
1.001787,-0.273232,26
0.901629,-0.094345,26
0.918897,0.071934,26
0.793935,-0.058908,26
0.926119,-0.271187,26
0.872743,-0.118197,26
0.739932,-0.025857,26
0.849509,-0.331157,26
0.984518,0.022868,26
1.011206,-0.060271,26
0.859556,-0.215306,26
0.770073,-0.17544,26
0.749037,-0.311053,26
0.846683,0.012646,26
0.766619,-0.13387,26
0.848881,-0.303557,26
0.855788,-0.061634,26
0.852335,-0.182255,26
0.865208,-0.1567,26
0.622819,0.015372,26
0.861126,-0.090256,26
0.867091,-0.261987,26
0.822821,0.121682,26
0.845113,-0.154996,26
0.853277,0.177222,26
0.820309,-0.064701,26
0.695975,-0.142048,26
1.000217,-0.077308,26
0.859242,-0.053116,26
0.655472,-0.151929,26
0.661438,-0.114448,26
0.929886,-0.190433,26
0.835066,-0.136937,26
0.88122,-0.199292,26
0.847625,-0.351601,26
0.873371,-0.179188,26
0.874313,-0.319572,26
0.998647,-0.083782,26
0.826589,-0.23541,26
1.056418,0.12066,26
0.912618,0.003446,26
0.803355,-0.253128,26
0.873057,-0.17067,26
0.83067,-0.093663,26
1.021881,-0.161811,26
0.897547,-0.018701,26
0.908222,-0.173737,26
0.816541,-0.890987,27
1.024393,-0.822839,27
0.85673,-0.91552,27
0.729884,-0.680412,27
0.984832,-0.821136,27
0.693777,-0.913134,27
0.996763,-0.792173,27
0.724861,-0.772751,27
0.788912,-0.867135,27
0.771329,-0.868839,27
0.821879,-0.845669,27
0.785458,-0.838172,27
0.77855,-0.88792,27
0.9302,-0.594205,27
0.851707,-0.821817,27
0.822507,-0.653834,27
0.495659,-0.914838,27
0.912618,-0.929149,27
0.778864,-0.77241,27
0.887814,-0.539347,27
0.63318,-0.780588,27
0.826903,-0.945164,27
0.883732,-0.677004,27
0.963168,-0.621464,27
0.795505,-0.60102,27
0.857672,-0.764573,27
0.682474,-0.940053,27
0.718895,-0.821476,27
0.628156,-0.594887,27
0.722349,-0.829313,27
0.811832,-0.923357,27
0.741501,-0.759122,27
0.994251,-0.579213,27
0.929886,-0.727433,27
0.841346,-0.829654,27
0.666461,-0.734589,27
0.804296,-0.943119,27
0.747467,-0.735952,27
0.755316,-0.769684,27
0.979809,-0.622486,27
0.767875,-0.778884,27
0.785144,-0.802054,27
0.967563,-0.64736,27
0.937422,-0.736633,27
0.896605,-0.904957,27
0.983576,-1.01263,27
0.773527,-0.680071,27
0.786086,-0.765936,27
0.717639,-0.935282,27
0.888128,-0.789106,27
0.757514,-0.761507,27
0.875569,-0.846009,27
0.836008,-0.590457,27
0.668031,-0.725389,27
0.885302,-0.759803,27
0.768817,-0.797966,27
0.971645,-0.787403,27
0.879023,-0.891327,27
0.679648,-0.717893,27
0.915758,-0.734589,27
0.865836,-0.691997,27
0.85516,-0.843624,27
0.70508,-0.695063,27
0.820623,-0.878039,27
1.018113,-0.928468,27
0.877453,-0.7121,27
0.675253,-0.725048,27
0.768189,-0.572739,27
0.843857,-0.814321,27
0.675253,-0.75367,27
0.740873,-0.937327,27
0.712302,-0.855209,27
0.840404,-0.796603,27
0.843229,-0.888942,27
0.891582,-0.7121,27
0.8156,-0.75844,27
0.722349,-0.719255,27
0.7572,-0.978897,27
0.845113,-0.575124,27
0.688126,-0.744129,27
0.965052,-0.698811,27
0.781376,-0.853846,27
0.739304,-0.843965,27
0.80932,-0.799329,27
0.815286,-0.748218,27
0.953121,-0.798647,27
0.819053,-0.833061,27
0.766933,-0.812617,27
0.727373,-0.717211,27
0.780434,-0.861002,27
0.787656,-0.743448,27
0.698173,-0.88349,27
0.802099,-0.78161,27
1.003985,-0.761507,27
0.745269,-0.806143,27
0.878081,-0.872246,27
0.849509,-0.774455,27
0.774155,-0.719596,27
0.898489,-0.662012,27
0.886244,-0.753329,27
-0.865109,0.967049,28
-0.918485,1.023952,28
-0.845015,1.010322,28
-0.817385,1.230779,28
-1.087089,1.20829,28
-0.992583,0.939109,28
-0.813303,0.920368,28
-0.788185,0.998056,28
-0.910949,1.325504,28
-0.973744,1.176602,28
-0.986303,1.179328,28
-0.759613,1.313919,28
-0.781906,1.216809,28
-0.916601,1.014752,28
-0.972174,1.225327,28
-0.861027,1.094825,28
-1.045331,0.741822,28
-1.10373,1.130262,28
-0.813931,1.090736,28
-1.000432,1.08767,28
-0.895565,1.119699,28
-0.827432,1.017137,28
-0.717855,1.082218,28
-1.002002,0.968071,28
-0.882378,1.114588,28
-0.794465,1.132306,28
-1.023038,1.143891,28
-0.863539,1.095166,28
-0.929788,1.135373,28
-0.914089,1.076425,28
-0.845329,0.961938,28
-0.863853,1.310511,28
-0.773114,0.999078,28
-0.94894,1.100958,28
-0.925392,1.08324,28
-0.882378,1.080855,28
-0.788499,1.160928,28
-0.838421,1.130943,28
-0.900902,0.913553,28
-0.733553,0.996352,28
-0.872958,1.061774,28
-0.871388,1.075403,28
-0.932614,1.143891,28
-1.002944,0.905376,28
-0.680492,1.015093,28
-0.902158,1.170469,28
-0.945173,1.002485,28
-0.992269,1.135373,28
-0.896192,1.192616,28
-0.872958,1.114928,28
-0.976884,1.233164,28
-0.986931,1.305059,28
-0.822408,0.877776,28
-0.951766,1.167402,28
-0.78222,1.085284,28
-0.798546,1.126854,28
-1.021155,1.05087,28
-1.122255,0.854947,28
-0.836537,1.196364,28
-0.844701,0.855969,28
-0.728844,1.015433,28
-0.920055,1.025315,28
-0.707807,1.172172,28
-0.808279,1.139121,28
-0.970919,1.064159,28
-0.77437,1.050189,28
-0.796662,1.019522,28
-1.03183,1.223964,28
-0.939207,1.035878,28
-0.93073,0.974545,28
-0.9031,1.16672,28
-0.954592,1.061774,28
-0.783161,1.053255,28
-0.892425,1.035196,28
-0.735437,0.944901,28
-0.827118,0.919687,28
-0.847526,1.159906,28
-0.781906,1.179668,28
-0.866051,0.934679,28
-0.947056,1.01373,28
-0.940777,0.994308,28
-0.842189,0.99976,28
-0.895879,1.125832,28
-0.808279,0.993286,28
-0.666677,1.304719,28
-0.908752,1.033152,28
-0.987245,0.994989,28
-0.983792,1.146958,28
-0.861341,0.940471,28
-1.03183,1.162291,28
-0.840305,0.984767,28
-0.990385,0.860398,28
-0.895565,0.76874,28
-0.839677,0.996352,28
-1.081124,1.179668,28
-0.834653,1.049166,28
-0.860085,1.020545,28
-0.859457,1.029744,28
-0.994781,1.101299,28
-0.871388,1.06484,28
-0.308745,0.686964,29
-0.230879,0.801792,29
-0.300896,0.779303,29
-0.265731,0.891746,29
-0.185353,0.686623,29
0.009626,0.696504,29
-0.062275,0.785096,29
-0.02397,0.575202,29
-0.092102,0.802473,29
-0.02083,0.79157,29
-0.141396,0.742844,29
0.063001,0.541469,29
-0.137629,0.794636,29
-0.220204,0.491722,29
-0.12193,0.848813,29
-0.1235,0.675379,29
-0.02083,0.928205,29
-0.266672,0.752726,29
-0.278918,0.703319,29
-0.141396,0.850176,29
-0.303408,0.826325,29
-0.201052,0.636194,29
-0.202936,0.56941,29
-0.102778,0.716608,29
-0.21989,0.87505,29
-0.160235,0.82428,29
0.089061,0.551691,29
-0.083311,0.742844,29
-0.203877,0.746933,29
-0.282685,0.553054,29
-0.294616,0.910827,29
-0.194772,0.654934,29
-0.213925,0.847791,29
-0.202622,0.607231,29
-0.133861,0.687645,29
-0.161805,0.70843,29
-0.330723,0.912872,29
-0.256625,0.764651,29
-0.296814,0.899242,29
-0.264789,0.752726,29
-0.238101,0.705023,29
-0.285511,0.593943,29
-0.292104,0.698208,29
-0.239985,0.57418,29
-0.220204,0.670949,29
-0.194772,0.774533,29
-0.245322,0.640283,29
-0.170596,0.624268,29
-0.283627,0.622224,29
-0.226484,0.821214,29
-0.225228,0.623246,29
-0.135431,0.825303,29
-0.101208,0.840636,29
-0.135117,0.705704,29
-0.116278,0.809969,29
-0.283941,0.759881,29
-0.074834,0.643009,29
-0.176248,0.567706,29
-0.298698,0.720015,29
-0.185667,0.619839,29
-0.06824,0.676401,29
0.036941,0.697867,29
-0.247206,0.931272,29
-0.149246,0.597009,29
-0.169026,0.538062,29
-0.149874,0.64812,29
-0.150816,0.632105,29
-0.128209,0.658682,29
-0.246892,0.748637,29
-0.349876,0.627335,29
-0.320676,0.750341,29
-0.24281,0.604505,29
-0.143908,0.591557,29
-0.115964,0.589513,29
-0.082683,0.594624,29
-0.125384,0.742163,29
-0.306861,0.655616,29
-0.115023,0.645394,29
-0.339515,0.67606,29
-0.041552,0.942175,29
-0.096184,0.906739,29
-0.119732,0.969434,29
-0.320676,0.679467,29
-0.01769,0.565661,29
-0.145164,0.778281,29
-0.252858,0.708089,29
-0.172794,0.717289,29
-0.126012,0.688667,29
-0.157723,0.796681,29
-0.214239,0.688667,29
-0.193202,0.779985,29
-0.117534,0.487633,29
-0.258823,0.732622,29
-0.200738,0.646757,29
-0.293674,0.916961,29
-0.159293,0.609957,29
-0.126954,0.615068,29
-0.145164,0.752726,29
-0.245636,0.799747,29
-0.374052,0.669586,29
-1.436858,-0.808188,30
-1.492431,-0.85998,30
-1.52791,-1.022852,30
-1.741727,-0.943119,30
-1.546435,-0.907001,30
-1.708132,-1.02217,30
-1.434974,-1.033074,30
-1.65821,-1.218094,30
-1.534504,-1.115873,30
-1.729482,-0.969356,30
-1.742041,-1.022852,30
-1.722261,-1.023533,30
-1.730738,-1.056244,30
-1.662292,-0.950956,30
-1.693375,-1.03137,30
-1.619905,-1.076688,30
-1.690235,-1.158124,30
-1.564017,-1.027622,30
-1.650047,-1.143813,30
-1.544551,-0.787744,30
-1.640941,-1.127798,30
-1.614567,-0.968675,30
-1.755856,-0.91109,30
-1.65507,-1.038866,30
-1.565587,-1.162213,30
-1.56339,-1.033755,30
-1.608916,-1.214345,30
-1.73011,-1.079414,30
-1.619591,-0.909046,30
-1.448161,-1.158124,30
-1.649105,-1.013652,30
-1.523829,-1.129502,30
-1.52791,-1.016718,30
-1.661978,-0.972082,30
-1.449731,-1.142791,30
-1.623359,-1.158124,30
-1.649105,-0.904616,30
-1.523201,-1.056925,30
-1.588194,-0.829654,30
-1.62901,-1.331559,30
-1.480186,-1.021489,30
-1.53576,-0.914157,30
-1.619277,-1.12371,30
-1.666059,-1.138361,30
-1.618649,-1.019104,30
-1.429636,-0.934601,30
-1.628696,-1.107354,30
-1.480814,-0.960156,30
-1.565273,-0.910749,30
-1.570297,-1.191516,30
-1.468883,-1.153013,30
-1.63843,-0.954704,30
-1.514723,-0.962201,30
-1.665431,-1.162894,30
-1.567471,-0.914157,30
-1.643453,-1.182998,30
-1.449103,-0.956067,30
-1.468569,-1.142791,30
-1.766217,-0.951638,30
-1.717237,-1.04977,30
-1.536074,-0.948571,30
-1.699341,-1.181976,30
-1.455068,-1.032051,30
-1.593217,-0.931534,30
-1.356166,-1.138021,30
-1.742669,-1.028985,30
-1.619277,-1.024896,30
-1.684898,-1.23956,30
-1.416135,-1.144154,30
-1.648791,-0.987074,30
-1.527282,-1.098154,30
-1.684898,-0.998659,30
-1.58631,-1.024555,30
-1.504048,-0.979237,30
-1.643139,-1.150628,30
-1.616765,-1.181635,30
-1.538585,-1.05454,30
-1.450986,-0.956749,30
-1.692433,-0.826247,30
-1.568727,-1.141769,30
-1.622103,-1.097132,30
-1.526654,-0.881105,30
-1.51284,-1.153354,30
-1.643453,-1.073962,30
-1.652872,-0.808188,30
-1.601067,-0.996956,30
-1.513154,-1.011948,30
-1.604206,-0.958793,30
-1.498397,-0.9806,30
-1.536702,-0.891327,30
-1.494315,-0.966971,30
-1.60138,-0.831358,30
-1.630266,-1.101902,30
-1.504048,-1.093384,30
-1.436858,-1.081458,30
-1.53576,-0.950956,30
-1.570925,-1.0266,30
-1.724459,-0.950275,30
-1.645337,-0.794217,30
-1.531678,-1.031029,30
-1.487408,0.040246,31
-1.654756,0.092719,31
-1.5524,0.055238,31
-1.456952,-0.167263,31
-1.486152,-0.106271,31
-1.53576,0.022187,31
-1.516921,-0.083101,31
-1.599183,0.152348,31
-1.372179,-0.131144,31
-1.480186,0.034794,31
-1.586624,-0.056523,31
-1.519119,0.03752,31
-1.45915,-0.151929,31
-1.695573,-0.06913,31
-1.469197,0.103282,31
-1.476732,-0.020405,31
-1.494943,-0.034716,31
-1.530736,-0.153974,31
-1.368097,0.069549,31
-1.541097,-0.259261,31
-1.500281,-0.018701,31
-1.501536,-0.172374,31
-1.325396,-0.058908,31
-1.546435,-0.006776,31
-1.694003,0.01912,31
-1.479872,-0.086508,31
-1.437799,-0.215988,31
-1.45601,0.084201,31
-1.568099,-0.046642,31
-1.666059,-0.18941,31
-1.450672,-0.160448,31
-1.568727,0.07909,31
-1.373749,-0.205766,31
-1.4513,0.038201,31
-1.494315,0.10669,31
-1.450672,-0.139322,31
-1.493373,-0.241543,31
-1.365271,0.015713,31
-1.440311,0.146556,31
-1.593845,0.064779,31
-1.619591,-0.084123,31
-1.591333,0.097149,31
-1.494315,0.047742,31
-1.35962,-0.021427,31
-1.621475,-0.002346,31
-1.459778,0.05592,31
-1.522259,-0.120922,31
-1.418961,-0.037101,31
-1.505932,-0.19827,31
-1.43152,-0.093663,31
-1.376888,-0.015976,31
-1.438113,-0.216329,31
-1.424927,-0.19827,31
-1.473593,-0.049027,31
-1.515351,0.125771,31
-1.537644,-0.030968,31
-1.321315,-0.154315,31
-1.635918,0.111119,31
-1.540783,0.042631,31
-1.450358,-0.037101,31
-1.466999,0.085223,31
-1.621161,-0.154996,31
-1.534818,-0.140004,31
-1.460092,-0.005072,31
-1.419589,0.09749,31
-1.640627,-0.16624,31
-1.322885,-0.13387,31
-1.595101,0.206525,31
-1.542353,0.203118,31
-1.331362,0.016394,31
-1.58474,-0.066064,31
-1.270765,0.178585,31
-1.454126,-0.149204,31
-1.481442,-0.111041,31
-1.437172,0.123045,31
-1.331676,0.007535,31
-1.554284,0.010943,31
-1.300278,-0.049368,31
-1.344549,-0.152952,31
-1.527282,-0.232684,31
-1.459464,-0.135915,31
-1.500281,-0.09196,31
-1.424299,-0.044938,31
-1.558052,-0.067427,31
-1.408286,0.050809,31
-1.576576,-0.145455,31
-1.4805,-0.127396,31
-1.538899,0.092038,31
-1.627754,-0.018361,31
-1.481128,-0.027901,31
-1.460406,0.034794,31
-1.391645,-0.063679,31
-1.45758,-0.006094,31
-1.585996,0.192555,31
-1.28301,-0.04562,31
-1.583798,-0.075945,31
-1.502164,-0.019042,31
-1.564959,0.017757,31
-1.40546,-0.136937,31
-1.3075,0.156437,31
